X;Y;nom_amenageur;siren_amenageur;contact_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;id_station_itinerance;id_station_local;nom_station;implantation_station;adresse_station;code_insee_commune;coordonneesXY;nbre_pdc;id_pdc_itinerance;id_pdc_local;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;gratuit;paiement_acte;paiement_cb;paiement_autre;tarification;condition_acces;reservation;horaires;accessibilite_pmr;restriction_gabarit;station_deux_roues;raccordement;num_pdl;date_mise_en_service;observations;date_maj
2.268566;50.7397513992968;;;;PASS PASS;;;;Non concerné;;;;;"62525";"[2.2685659999999994,50.73975139929677]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10556621755;2023-01-15
6.7698687;46.1936162003114;;;;;;;;Non concerné;;;;;"74191";"[6.769868699999999,46.19361620031144]";"4";Non concerné;;;true;true;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6589950822;2020-03-14
2.0248907;44.606108300501;;;;Greenspot;;;;Non concerné;;;;;"46102";"[2.0248906999999994,44.60610830050103]";"2";Non concerné;;;true;true;;;;;;true;;;Accès libre;;;Accessibilité inconnue;;true;;;;node/10778616861;2023-04-01
-0.6532996;45.753657800379;;;;"Tesla, Inc.";;;Tesla Supercharger;Non concerné;;Saintes Nord Supercharger;;;"17415";"[-0.6532995999999999,45.75365780037897]";"20";Non concerné;;;;;;;;true;;;;"0,67 EUR/kWh";Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10051825305;2023-01-20
-4.5080344;48.2852539998688;SDE29;;;Izivia;;;Ouest Charge;Non concerné;;;;;"29042";"[-4.508034399999999,48.285253999868836]";"2";Non concerné;FRS29PSDE29BJMS;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/9889763265;2022-07-15
6.929413;49.0528360996793;;;;Freshmile;support@freshmile.com;+33 3 88 68 84 58;;Non concerné;;;;;"57556";"[6.929413,49.05283609967926]";"2";Non concerné;;;true;true;;;;false;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9860256076;2022-08-05
5.4888806;43.2899400005414;;;;Power dot;;;;Non concerné;;Power Dot - Électro-Dépot - Marseille;;"50 Montée Commandant de Robien, Marseille";"13055";"[5.488880599999999,43.289940000541385]";"1";Non concerné;;;;true;true;true;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10683669190;2023-02-21
2.0568294;48.9347980997085;;;;;;;;Non concerné;;;;;"78498";"[2.0568294000000003,48.934798099708495]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10239728837;2022-12-05
2.4644037;48.7089189997645;;;;;;;;Non concerné;;;;;"91421";"[2.4644036999999996,48.70891899976452]";"4";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/5596956909;2018-05-04
3.41087;46.1503591003186;;;;;;;;Non concerné;;;;;"03310";"[3.41087,46.15035910031857]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10960319143;2023-06-06
7.2826612;47.7314585000009;;;;DBT CEV;;;;Non concerné;43kW;43kW - Ikea Mulhouse (Morschwiller-le-Bas);;;"68218";"[7.2826612,47.731458500000855]";"1";Non concerné;;;;true;;true;;false;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/4501283904;2021-08-26
2.646251;50.4474294993549;Communauté d'Agglomération Béthune Bruay Artois;;;Bouygues Énergies et Services;support@alizecharge.fr;"+33805021480";Pass pass électrique;Non concerné;;;;;"62443";"[2.646251,50.447429499354925]";"2";Non concerné;FR*H13*P62543001;;true;true;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10592093789;2023-01-30
-1.2112929;48.1228397999083;;;;SDE35;;;;Non concerné;;;;;"35360";"[-1.2112929,48.122839799908256]";;Non concerné;;;;;;;;;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;"2017";node/5989875312;2020-03-14
0.445236;47.4512940000645;;;;EneRSIEIL;;;VIRTA;Non concerné;"FR*S37*E1444;FR*S37*E1445";"FR*S37*E1444;FR*S37*E1445";;;"37002";"[0.445236,47.45129400006453]";"2";Non concerné;;;;;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5534141617;2021-08-04
6.7747006;48.480547299821;;;;Izivia;;;;Non concerné;;;;;"54365";"[6.7747006,48.48054729982097]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/8719093643;2022-06-23
3.1610434;50.604775899323;;;;;;;;Non concerné;;;;;"59009";"[3.1610434,50.60477589932302]";"2";Non concerné;;;true;true;;;;false;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7657629853;2020-06-27
2.4439177;43.2104305005405;Syndicat Audois d'Énergies;;;Bouygues Énergies et Services;;;Reveo;Non concerné;;;;;"11397";"[2.4439177,43.21043050054052]";"2";Non concerné;FR*S11*P11397*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;true;;;;node/7265673978;2023-06-10
-61.5892733;16.2522239000533;;;;;;;;Non concerné;;;;;"97103";"[-61.589273299999995,16.252223900053306]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9602067444;2022-03-24
3.4410177;50.4359525993573;;;;Siplec;;;;Non concerné;"59230002";59230002 - E. Leclerc;;;"59526";"[3.4410177,50.43595259935729]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/3709750472;2022-05-26
5.2409509;45.2584806004415;SEDI;;;SEDI;;;E Born;Non concerné;;;;;"38347";"[5.240950899999999,45.25848060044151]";"2";Non concerné;FR*S38*P38347*A;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/6068831199;2020-03-15
1.5995185;48.4128314998376;ENERGIE Eure-et-Loir;;;ENERGIE Eure-et-Loir | FR*S28;;;ENERGIE Eure-et-Loir;Non concerné;;;;;"28380";"[1.5995185,48.412831499837644]";"1";Non concerné;FR*S28*P28380*1;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7287878721;2022-02-23
2.6095404;46.3398996002866;SDE03 - Allier;;;SPBR1;;;Réseau eborn;Non concerné;;;;;"03185";"[2.6095404,46.33989960028662]";"2";Non concerné;FR*EBN*PMONTLUCONGI;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8012753385;2022-03-11
2.1692756;48.6763007997726;;;;;;;;Non concerné;;;;;"91560";"[2.1692755999999997,48.67630079977261]";"1";Non concerné;;"3.7";;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/4129991795;2021-10-10
1.2445256;48.2989893998655;ENERGIE Eure-et-Loir;;;ENERGIE Eure-et-Loir | FR*S28;;;ENERGIE Eure-et-Loir;Non concerné;;;;;"28196";"[1.2445256,48.298989399865505]";"1";Non concerné;FR*S28*PSDE28*ILL2;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/9529338977;2022-08-06
2.5043373;48.7436389997559;;;;;;;Autolib';Non concerné;"6";"6";;;"94044";"[2.5043373,48.74363899975591]";"1";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7344115700;2020-03-29
1.9366944;42.4624507005157;SYDEEL66 66;;;Bouygues Énergies et Services;;;Révéo;Non concerné;FR*S66*P66218*001;FR*S66*P66218*001;;;"66218";"[1.9366943999999997,42.462450700515674]";"2";Non concerné;FR*S66*P66218*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5865072671;2022-12-28
6.6597702;45.1938352004486;;;;Maison Cantonale-Office Tourisme;;;;Non concerné;;Bosch eBike Power Station;;;"73157";"[6.6597702,45.19383520044859]";;Non concerné;;;;;;;;false;;;;;Accès libre;;;Accessibilité inconnue;;true;;;;node/7121594507;2022-08-30
1.5141331;48.0958962999147;ENERGIE Eure-et-Loir;;;ENERGIE Eure-et-Loir | FR*S28;;;ENERGIE Eure-et-Loir;Non concerné;;;;;"28400";"[1.5141330999999998,48.09589629991471]";"1";Non concerné;FR*S28*PSDE28*VAR1;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/9526833571;2022-02-22
6.1307469;45.9207157003546;;;;;;;;Non concerné;;;;;"74010";"[6.130746899999999,45.92071570035462]";"3";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;"node/5914495959, Standard 3 kW";2018-09-18
-1.0507744;45.6278808003962;MOBIVE - SDEER 17;;;Izivia;sav@izivia.com;"+33972668001";MOBIVE - SDEER 17;Non concerné;;;;;"17306";"[-1.0507744,45.62788080039624]";"2";Non concerné;FR*S17*PMB172011;;;true;;;;true;;false;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10292229603;2022-12-28
6.9413047;43.5479550005417;CAPL;;;Izivia;;;WiiiZ;Non concerné;;Mandelieu-La Napoule Parking Béguier;;;"06079";"[6.9413047,43.547955000541656]";"2";Non concerné;FR*A16*P*WIIZ*26*_*_*_;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7235306789;2021-07-30
4.7953698;45.652107500393;;;;;;;;Non concerné;;;;;"69046";"[4.7953698,45.652107500392994]";"4";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9073346618;2021-09-08
2.3987429;48.8310274997342;;;;Ubeeqo;;;;Non concerné;;;;;"75056";"[2.3987429,48.83102749973423]";"1";Non concerné;;;;;;;;true;;;;;Accès réservé;;;Accessibilité inconnue;;;;;;node/9063831007;2021-09-05
5.7039833;48.3696595998482;;;;;;;;Non concerné;;;;;"88321";"[5.703983299999999,48.36965959984822]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10790429452;2023-04-06
-0.2165606;46.9755632001663;;;;;;;;Non concerné;;Alter base;;;"79329";"[-0.2165606,46.97556320016627]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7924755856;2020-09-20
2.1913539;48.9645539997011;;;;Freshmile;;;;Non concerné;;;;;"95176";"[2.1913539,48.9645539997011]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6051787018;2018-11-10
5.7790389;49.289134399621;;;;;;;;Non concerné;;;;;"54284";"[5.779038899999999,49.28913439962105]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/8684664550;2021-04-30
5.9449414;48.202512499889;;;;SDEV;support@modulo-energies.fr;0800 37 37 40;Modulo;Non concerné;;Vittel - Rue Robert de Flers;;;"88516";"[5.944941399999999,48.20251249988896]";"2";Non concerné;;;;true;true;true;;true;;true;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10240140450;2022-12-16
3.0893285;46.1175232003239;SDE03 - Allier;;;SPBR1;;;Réseau eborn;Non concerné;;;;;"03107";"[3.0893285,46.11752320032389]";"2";Non concerné;FR*EBN*PEBREUIL;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/4405653930;2021-07-14
4.7443589;44.5540496005047;CNR;;;Freshmile;;;move in pure;Non concerné;"PDMM, PEWX";"PDMM, PEWX";;;"26198";"[4.7443589,44.554049600504655]";"2";Non concerné;FR*CN1*PWFKGFX;;;true;true;true;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/4339654409;2020-03-15
-1.2093144;48.1244156999078;;;;SDE35;;;;Non concerné;;;;;"35360";"[-1.2093143999999998,48.12441569990785]";;Non concerné;;;;;;;;;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;"2017";node/5989875285;2020-03-14
5.436699;43.429737500542;Aix-Marseille-Provence;;;Bouygues Énergies et Services;;;MAMP;Non concerné;;;;;"13107";"[5.436699,43.429737500542]";"2";Non concerné;FR*M13*P13107*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/9711742346;2022-05-03
-0.618877293024015;44.7993746767945;;;;TBM;;;;Non concerné;;;;;"33318";"[-0.6188772930240147,44.7993746767945]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;way/447504402;2016-10-13
2.2250155;49.0263071996858;;;;;;;;Non concerné;;;;;"95607";"[2.2250155,49.02630719968582]";"2";Non concerné;;;true;true;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6251281862;2022-09-01
-0.2609407;44.2922767005202;;;;;;;;Non concerné;;;;;"33095";"[-0.2609407,44.29227670052024]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9735430830;2022-05-12
5.3886247;49.1619587996523;;;;;;;;Non concerné;;;;;"55545";"[5.3886247,49.1619587996523]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9916313354;2022-07-28
4.799797;45.2295412004447;;;;Savajols;;;;Non concerné;;;;;"07009";"[4.799797,45.22954120044471]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/4976380821;2017-07-18
1.5751466;50.7112312993022;Communauté d'Agglomération du Boulonnais;;;Bouygues Énergies et Services;;;pass pass électrique;Non concerné;;C- Gournay;;;"62667";"[1.5751465999999998,50.71123129930223]";"2";Non concerné;FR*H05*P62667*001;;true;true;;;;true;;true;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/4997522544;2022-04-25
3.0830615;47.0146224001582;SIEEEN;;;SIEEEN;;;IRVE SIEEEN;Non concerné;;;;;"58117";"[3.0830614999999995,47.014622400158245]";"2";Non concerné;FR*S58*P58117*A;;true;true;;;;false;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8438967513;2022-01-23
6.6601383;49.1324922996596;;;;;;;;Non concerné;;;;;"57413";"[6.6601383,49.13249229965956]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6571096298;2021-12-06
1.0739872;47.7913269999869;Modulo (Mobilité Locale Durable);;;MODULO | FR*S41;;;Modulo;Non concerné;;;;;"41269";"[1.0739871999999997,47.79132699998693]";"2";Non concerné;FR*S41*P41269-88;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/5983117628;2022-02-22
6.8411169;46.2671955002991;SYANE - Haute-Savoie;;;SPBR1;;;Réseau eborn;Non concerné;;Bosch eBike Power Station;;;"74063";"[6.841116899999999,46.267195500299096]";"2";Non concerné;FR*EBN*PZ1ILFORWGY;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;true;;;;node/7136717761;2021-12-08
3.1395876;45.7409440003808;;;;;;;;Non concerné;;;;;"63272";"[3.1395876,45.74094400038075]";"2";Non concerné;;;;;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10893942247;2023-05-13
6.139614;48.3082338998632;;;;;;;;Non concerné;;;;;"88304";"[6.139614,48.30823389986323]";"2";Non concerné;;;;;;;;false;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8708714500;2022-11-26
4.6981473;44.0529896005308;SMEG 30;;;Bouygues Énergies et Services;;;Révéo;Non concerné;FR*S30*P30278*001;FR*S30*P30278*001;;;"30278";"[4.6981473,44.05298960053081]";"2";Non concerné;FR*S30*P30278*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/6780436555;2023-03-04
0.6599361;44.1326948005277;;;;Mobive;;;;Non concerné;;;;;"47145";"[0.6599360999999999,44.13269480052769]";"2";Non concerné;;;;true;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/5611408613;2018-05-14
6.7276549;45.8202584003695;SYANE - Haute-Savoie;;;SYANE;;;Réseau eborn;Non concerné;FR*S74*P74085*A;FR*S74*P74085*A;;;"74085";"[6.727654899999999,45.82025840036946]";"2";Non concerné;;"22";true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/9041152073;2021-09-15
0.7154621;47.3052124000967;;;;Modulo;;;;Non concerné;"1329";"1329";;;"37266";"[0.7154620999999999,47.305212400096714]";"2";Non concerné;;;;;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/8757337480;2021-05-23
3.951663;43.9418761005345;SMEG 30;;;Bouygues Énergies et Services;;;Révéo;Non concerné;;;;;"30311";"[3.951663,43.94187610053452]";"2";Non concerné;FR*S30*P30311*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7320239311;2021-11-07
5.9769628;44.8587536004811;SEDI;;;SEDI;;;E Born;Non concerné;;;;;"38469";"[5.9769628,44.85875360048111]";"2";Non concerné;FR*S38*P38469*A;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/6070109154;2020-03-18
5.9775951;45.5720677004036;SDES - Savoie accélérée;;;SPBR1;;;Réseau eborn;Non concerné;;;;;"73030";"[5.9775951,45.5720677004036]";"2";Non concerné;FR*EBN*POM98B5NCGU;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7593092208;2021-07-28
-3.5198196;48.3674730998488;OUEST CHARGE - 22;;;Izivia;sav@izivia.com;"+33972668001";OUEST CHARGE - 22;Non concerné;;;;;"22031";"[-3.5198195999999995,48.367473099848766]";"2";Non concerné;FR*S22*PSDE26511;;true;true;;;;true;;false;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10802491669;2023-04-11
1.9882751;46.5842657002427;;;;SDEI36;;;;Non concerné;;Rue Ernest Nivet;;;"36046";"[1.9882751,46.58426570024267]";"2";Non concerné;;;;true;true;;;true;;true;;3 €;Accès libre;;24/7;Accessibilité inconnue;;true;;;;node/5275160141;2021-04-04
2.5912593;48.8554981997281;;;;;;;Clem';Non concerné;"207";207 - CSTB;;;"77083";"[2.5912593,48.855498199728146]";"2";Non concerné;;;true;true;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6830526298;2020-03-23
2.1817772;48.8633092997262;;;;;;;;Non concerné;;;;;"92063";"[2.1817771999999995,48.86330929972622]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10697433086;2023-02-27
2.7603222;44.800896800486;SIEDA 12;;;Bouygues Énergies et Services;;;Révéo;Non concerné;;;;;"12223";"[2.7603221999999996,44.80089680048603]";"2";Non concerné;FR*S12*P12223*001;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/8204961692;2021-08-02
3.2858748;49.8390997994893;USEDA;;;Freshmile;;;DIRVE 02;Non concerné;"0007";0007 - Piscine rue Lamartine;;;"02691";"[3.2858748,49.83909979948929]";"2";Non concerné;FR*S02*E026917A;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7254993138;2021-12-25
2.2317012;48.8706786997244;;;;EVBOX;;;;Non concerné;;;;;"92073";"[2.2317012,48.87067869972438]";"1";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/5874314434;2021-12-26
2.3193948;48.8590646997273;;;;;;;;Non concerné;"3";"3";;;"75056";"[2.3193948,48.85906469972726]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10140480723;2022-11-17
3.0849936;45.7855064003744;;;;;;;;Non concerné;;;;;"63113";"[3.0849935999999993,45.785506400374445]";"2";Non concerné;;;;;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10110625117;2022-10-18
6.6653157;43.2647568005411;Plus de Bornes;;;Plus de Bornes;;;Plus de Bornes;Non concerné;;"Saint-Tropez, plage des canoubiers";;;"83119";"[6.665315699999999,43.264756800541136]";"2";Non concerné;FR*09*PPDB*9127;;;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7254932722;2020-12-04
-1.1324687;49.1120947996646;;;;SDEM50;;;;Non concerné;;;;;"50002";"[-1.1324687,49.11209479966461]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7291261016;2023-03-26
-0.3261869;43.3047405005415;;;;Renault;;;;Non concerné;;;;;"64445";"[-0.32618689999999995,43.30474050054149]";"1";Non concerné;;;;;;;;false;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7534018828;2020-07-22
6.4574388;46.8839552001848;;;;Hotel Le Tillau;;;"Tesla, Inc.";Non concerné;;Hôtel Le Tillau Destination Charger;;;"25609";"[6.4574388,46.88395520018478]";"2";Non concerné;;;;true;;;;;;;;;Accès réservé;;;Accessibilité inconnue;;;;;;node/6356732761;2022-09-25
2.3086979;49.9233750994698;;;;;;;;Non concerné;;;;;"80021";"[2.3086979,49.923375099469794]";;Non concerné;;;;;;;;false;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9397786605;2022-01-06
6.0914683;45.8925340003588;;;;Volta;;;;Non concerné;;;;;"74010";"[6.0914683,45.892534000358836]";;Non concerné;;;true;true;;;;false;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/11013719596;2023-06-29
2.8453934;49.441030899584;;;;;;;;Non concerné;YSPQ2;YSPQ2;;;"60156";"[2.8453933999999994,49.441030899584014]";;Non concerné;;;true;true;;;;false;;;;;Accès libre;;24/7;Non accessible;;;;;;node/5015603668;2020-04-12
2.5091314;48.7487189997547;Renault Boissy-St-Léger;;;DRIVECO;;;Renault Boissy-St-Léger;Non concerné;;;;;"94004";"[2.5091313999999993,48.74871899975465]";"2";Non concerné;FR*G45*PMAURINRENAULT94470*1;;true;true;;;;false;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10079715062;2022-10-06
6.6022677;48.3853633998444;;;;SDEV;support@modulo-energies.fr;0800 37 37 40;Modulo;Non concerné;;Roville-aux-Chênes - Rue de la Mortagne;;;"88402";"[6.602267699999999,48.38536339984437]";"2";Non concerné;;;;true;true;true;;true;;true;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/10240301150;2022-12-16
4.7178727;49.7399711995125;;;;Clem;;;;Non concerné;;AM 116 - Charleville-Mezieres - Delautre;;;"08105";"[4.717872699999999,49.73997119951248]";"2";Non concerné;;;;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/6128531808;2019-11-08
4.989426;49.7197184995173;;;;Clem;;;;Non concerné;;AM 034 - Givonne - rue des Sabotiers;;;"08191";"[4.989426,49.71971849951727]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/6127949031;2020-08-13
-1.4204617;43.5866956005414;;;;Vinci Autoroutes;;;;Non concerné;;;;;"40133";"[-1.4204617,43.58669560054136]";"6";Non concerné;;;;;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/9000988422;2021-08-12
-0.5111277;46.2892573002953;;;;;;;;Non concerné;;;;;"79034";"[-0.5111277,46.28925730029534]";"1";Non concerné;;;;;true;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10697089061;2023-02-27
3.0001312;50.5615744993316;Métropole Européenne de Lille;;;Izivia;;;Pass pass électrique;Non concerné;;;;;"59316";"[3.0001311999999998,50.56157449933164]";"2";Non concerné;FR*SOD*S*NPDC*236*1*_*_;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7350889502;2021-05-12
1.0996497;49.4437155995834;MRN;;;Bouygues Énergies et Services;;;Alizé Liberté;Non concerné;;;;;"76540";"[1.0996496999999998,49.443715599583356]";"2";Non concerné;FR*C01*P76540*010;;;;;;;false;;;;;Accès réservé;;24/7;Accessibilité inconnue;;;;;;node/6848587043;2022-04-02
6.2319366;49.0919058996696;;;;freshsmile;;;;Non concerné;;;;;"57463";"[6.2319366,49.091905899669584]";"3;22";Non concerné;;;;;;;;;;;;;Accès réservé;;;Accessibilité inconnue;;;;;;node/8557629195;2023-03-19
6.1855081;46.9807663001652;;;;;;;;Non concerné;;;;;"25541";"[6.185508099999999,46.98076630016519]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9280472465;2021-11-24
4.1894042;44.8091005004853;;;;SDE07;;;;Non concerné;FR*S07*P07235*A;FR*S07*P07235*A - P07235*A;;;"07235";"[4.189404199999999,44.80910050048534]";;Non concerné;;;true;true;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/7109098332;2022-02-24
2.0712077;49.4321963995861;Mouv'Oise;;;Freshmile;;;Freshmile;Non concerné;;Parking Saint-Quentin;;;"60057";"[2.0712077,49.43219639958615]";"2";Non concerné;FR*S60*PYRXMTJ;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7294912584;2022-05-18
5.1220143;47.5209495000489;;;;;;;;Non concerné;;;;;"21317";"[5.1220143,47.520949500048935]";"2";Non concerné;;;;;;;;;;;;;Accès réservé;;;Accessibilité inconnue;;;;;;node/9338167891;2021-12-14
2.6342047;42.6758324005257;;;;;;;;Non concerné;;;;;"66088";"[2.6342047,42.675832400525735]";;Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10079474814;2022-10-06
0.0963262;46.7107273002187;Sorégies;;;Sorégies;;;ALTERBASE86;Non concerné;;;;;"86299";"[0.09632619999999999,46.71072730021875]";"2";Non concerné;FR*S86*PSORE*B111;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7788407093;2022-03-12
0.7522145;45.2886424004381;;;;SDE;;;;Non concerné;;;;;"24002";"[0.7522145,45.288642400438114]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/9105861997;2021-09-20
-1.4282;46.6710200002263;SYDEV 85;;;Bouygues Énergies et Services;;;SYDEV;Non concerné;;;;;"85191";"[-1.4282,46.67102000022635]";"2";Non concerné;FR*S85*P85191*003;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/3250911146;2021-10-04
4.5535615;45.2022329004477;SDE07;;;SDE07;;;E Born;Non concerné;;;;;"07347";"[4.553561499999999,45.202232900447676]";;Non concerné;FR*S07*P07347*A;;true;true;;;;true;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/9665007223;2022-04-14
2.3902984;49.2074824996411;SE60;;;Freshmile;;;Mouv'Oise;Non concerné;;Primevères;;;"60686";"[2.3902984,49.207482499641095]";"2";Non concerné;FR*S60*PVILLERS;;true;true;;;;false;;;;;Accès libre;;24/7;Accessibilité inconnue;;;;;;node/7294909564;2020-03-14
6.3238831;46.9122727001791;;;;;;;;Non concerné;;;;;"25309";"[6.323883099999999,46.912272700179095]";"2";Non concerné;;;;;;;;;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/10312108469;2023-01-06
2.1883711;48.803771999741;;;;Izivia;;;SIGEIF;Non concerné;;;;;"92022";"[2.1883711,48.80377199974099]";"2";Non concerné;;;true;true;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;true;;;;node/2157490265;2022-11-02
4.0285912;49.2501597996306;;;;;;;;Non concerné;;;;;"51454";"[4.028591200000001,49.250159799630595]";"2";Non concerné;;;;;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/8075044394;2020-11-02
-0.5694969;45.3729833004284;;;;;;;;Non concerné;;;;;"17236";"[-0.5694968999999999,45.37298330042837]";"2";Non concerné;;;;;;;;true;;;;;Accès libre;;;Accessibilité inconnue;;;;;;node/8795347317;2021-06-03
